trade_date,h.1,h.2,h.3,h.4,h.5
2006-12-29,1.03554320608389,1.0501423887654207,1.0646352627776405,1.0790226022415002,1.0933051756409378
2007-01-03,1.0302211534655208,1.0447416466552646,1.059157113049546,1.07346831230767,1.0876759985943223
2007-01-04,1.0143061644844147,1.029004881989297,1.043596997763677,1.0580832849313968,1.072464511009255
2007-01-05,1.003162803922955,1.0174711850873073,1.0316784360789173,1.0457852716754894,1.059792401602752
2007-01-08,0.9907920657136959,1.0051643895336992,1.0194353417908206,1.0336056374838238,1.0476759865684089
2007-01-09,0.9744073754463946,0.9886547892146541,1.0028030683100515,1.0168529025197668,1.030804976831384
2007-01-10,0.9648070838834921,0.97868443860892,0.9924675454566045,1.0061570445098065,1.0197535715046688
2007-01-11,0.9516659557042252,0.9652133249303498,0.9786708189892687,0.9920390341255769,1.0053185626282986
2007-01-12,0.9526278338898468,0.9658230285044891,0.9789323264935268,0.991956287017359,1.0048954655964246
2007-01-16,0.9364036394556631,0.9493228062021767,0.9621596516390407,0.974914700320056,0.9875884734565513
2007-01-17,0.9288364990876202,0.9415798162855518,0.9542429354723103,0.9668263613611425,0.9793305954889635
